path,has_target,pred_x,pred_y,target_x,target_y,err_px,err_km,tile_offset_x,tile_offset_y,pred_x_global,pred_y_global,pred_lat,pred_lon,target_x_global,target_y_global,target_lat,target_lon
26-12-2020_0200_426_0,1,87,99,85,99,1.8840187372067763,6.259838733284508,426.0,0.0,513,99,41.81,9.71,511,99,41.81,9.64
26-12-2020_2300_426_0,1,180,161,184,162,3.739296332499886,13.04523227491702,426.0,0.0,606,161,39.25,13.07,610,162,39.21,13.21
29-10-2021_0200_639_196,1,66,51,64,50,1.9333652997316553,7.205912946203393,639.0,196.0,705,247,35.94,16.32,703,246,35.97,16.26
29-10-2021_1800_639_196,1,63,35,62,37,2.299461117144199,9.367714634770788,639.0,196.0,702,231,36.54,16.28,701,233,36.47,16.23
30-10-2021_1000_639_196,1,97,71,95,71,2.2738671440119034,6.282589101289,639.0,196.0,736,267,35.2,17.32,734,267,35.2,17.25
28-02-2023_0000_213_0,1,176,148,171,150,5.806303774305216,17.566485596348723,213.0,0.0,389,148,39.79,5.17,384,150,39.71,5.0
28-02-2023_1600_213_0,1,184,182,183,181,1.586545495294716,5.563667111658081,213.0,0.0,397,182,38.42,5.56,396,181,38.46,5.52
01-03-2023_0800_426_0,1,90,175,88,168,7.432558258097849,31.727654321201168,426.0,0.0,516,175,38.68,9.81,514,168,38.96,9.74
02-03-2023_0000_426_0,1,116,131,115,131,0.5006399401720352,3.1232073123646793,426.0,0.0,542,131,40.47,10.78,541,131,40.47,10.74
05-09-2023_0800_639_196,1,160,30,154,32,6.511661399589366,22.092780630232408,639.0,196.0,799,226,36.8,19.74,793,228,36.72,19.51
06-09-2023_0000_639_196,1,128,81,125,78,4.299660024234856,14.673959927231252,639.0,196.0,767,277,34.85,18.35,764,274,34.96,18.26
06-09-2023_1600_639_196,1,111,80,110,78,2.844525663833619,8.517475651598392,639.0,196.0,750,276,34.88,17.76,749,274,34.95,17.74
07-09-2023_0800_639_196,1,132,106,128,105,3.6690008392798403,12.762850724397778,639.0,196.0,771,302,33.93,18.37,767,301,33.97,18.24
08-09-2023_1400_639_196,1,118,94,119,91,2.795862159219245,13.064261505328338,639.0,196.0,757,290,34.36,17.94,758,287,34.48,17.99
09-09-2023_0600_639_196,1,131,130,131,126,4.174466507638502,16.05450607519161,639.0,196.0,770,326,33.07,18.24,770,322,33.21,18.25
09-09-2023_2200_639_196,1,180,149,178,148,1.758767677639926,7.005352248308068,639.0,196.0,819,345,32.42,19.8,817,344,32.45,19.74
13-10-2010_0600_213_0,1,88,190,87,191,1.8073129446999834,5.1280625303235094,213.0,0.0,301,190,38.14,2.14,300,191,38.11,2.1
13-10-2010_1000_213_0,1,118,208,111,202,9.534088353246858,35.667788029327994,213.0,0.0,331,208,37.42,3.28,324,202,37.66,3.01
06-11-2011_1000_213_0,1,151,129,147,128,4.259857153931289,13.785826620097353,213.0,0.0,364,129,40.58,4.19,360,128,40.63,4.04
07-11-2011_0200_213_0,1,165,156,166,156,1.1021871715827523,3.1340311144231396,213.0,0.0,378,156,39.47,4.8,379,156,39.47,4.83
07-11-2011_1800_213_0,1,185,124,185,123,0.6005168590129129,4.657484581750354,213.0,0.0,398,124,40.78,5.44,398,123,40.82,5.44
13-04-2012_2200_426_0,1,172,144,173,144,0.7233251790980343,3.1279590269124466,426.0,0.0,598,144,39.94,12.82,599,144,39.94,12.86
14-04-2012_1500_639_0,1,86,116,88,117,2.355779376385519,7.407015690541954,639.0,0.0,725,116,41.17,17.67,727,117,41.13,17.74
19-11-2013_1100_213_0,1,202,147,203,150,3.5502485732344544,14.152474315775995,213.0,0.0,415,147,39.82,6.13,416,150,39.7,6.17
20-11-2013_0300_426_0,1,192,93,195,92,2.6444302340564207,10.890277431745899,426.0,0.0,618,93,42.09,13.7,621,92,42.14,13.82
08-11-2014_0000_639_0,1,35,217,34,221,4.04632539288275,17.737903032654646,639.0,0.0,674,217,37.07,15.34,673,221,36.91,15.29
08-11-2014_0100_639_196,1,42,23,36,23,5.78659786855973,18.786614153800027,639.0,196.0,681,219,36.99,15.58,675,219,36.99,15.37
30-11-2014_1500_213_0,1,87,168,76,167,10.972151511489665,35.60270186021433,213.0,0.0,300,168,39.02,2.0,289,167,39.07,1.59
01-12-2014_1300_213_0,1,153,155,158,154,5.035911201900646,15.981453214579194,213.0,0.0,366,155,39.51,4.35,371,154,39.55,4.53
02-12-2014_1700_426_0,1,106,142,105,141,1.604560196590856,5.496295317012689,426.0,0.0,532,142,40.01,10.4,531,141,40.05,10.37
01-10-2015_0200_213_0,1,189,152,195,153,6.0988539461134295,19.563358210637446,213.0,0.0,402,152,39.62,5.66,408,153,39.58,5.88
29-02-2016_0300_426_0,1,46,99,49,99,3.420589949307838,9.393783341222578,426.0,0.0,472,99,41.82,8.16,475,99,41.82,8.28
29-02-2016_1900_426_0,1,96,108,97,109,1.0037314512350397,5.6336683780594825,426.0,0.0,522,108,41.43,10.05,523,109,41.39,10.09
28-10-2016_1000_639_196,1,93,28,89,30,4.640561660603231,16.0361109209719,639.0,196.0,732,224,36.83,17.36,728,226,36.75,17.21
29-10-2016_0200_639_196,1,69,62,68,64,1.8505365750309757,9.205936899637702,639.0,196.0,708,258,35.52,16.38,707,260,35.45,16.34
29-10-2016_1800_639_196,1,66,63,64,65,2.542885216257663,10.90335011111883,639.0,196.0,705,259,35.49,16.28,703,261,35.41,16.2
30-10-2016_1000_639_196,1,108,59,108,55,3.52815343641944,16.833837766381716,639.0,196.0,747,255,35.66,17.75,747,251,35.81,17.77
16-11-2017_2300_639_0,1,116,186,117,186,1.4011465115077104,3.174284930615423,639.0,0.0,755,186,38.33,18.38,756,186,38.33,18.42
17-11-2017_1500_639_0,1,114,163,109,165,5.315129658751837,19.338656766816626,639.0,0.0,753,163,39.25,18.44,748,165,39.17,18.24
18-11-2017_0700_639_0,1,122,162,122,164,2.3041086035596052,9.072104103046904,639.0,0.0,761,162,39.3,18.74,761,164,39.22,18.73
10-11-2019_2000_213_0,1,209,137,211,141,4.158593217842352,19.665783493211297,213.0,0.0,422,137,40.23,6.36,424,141,40.06,6.44
11-11-2019_1200_213_0,1,197,179,195,185,6.679803771162876,26.896197161504936,213.0,0.0,410,179,38.53,6.01,408,185,38.29,5.96
17-09-2020_1100_639_0,1,138,210,125,210,12.840538825212787,41.27540399382753,639.0,0.0,777,210,37.4,19.04,764,210,37.39,18.57
18-09-2020_0300_639_0,1,184,196,181,196,2.564248987354553,9.635309336165509,639.0,0.0,823,196,37.99,20.8,820,196,37.99,20.69
18-09-2020_1900_639_0,1,197,199,197,201,2.09819314000171,8.853839415234091,639.0,0.0,836,199,37.88,21.25,836,201,37.81,21.24
16-09-2020_1300_639_196,1,102,58,100,60,2.6972844468920774,11.054327732130556,639.0,196.0,741,254,35.69,17.55,739,256,35.62,17.47
17-09-2020_0500_639_196,1,111,19,108,20,3.563184754192819,10.909915242247612,639.0,196.0,750,215,37.19,18.05,747,216,37.15,17.93
17-09-2020_2100_639_196,1,160,5,163,7,3.39185294627916,11.961280844095413,639.0,196.0,799,201,37.77,19.89,802,203,37.7,19.99
14-12-2020_0100_852_196,1,66,44,70,45,3.7298007510091717,12.89559568960546,852.0,196.0,918,240,36.38,23.93,922,241,36.34,24.07
14-12-2020_1700_852_196,1,163,77,164,78,1.6021566899528987,4.732704136644295,852.0,196.0,1015,273,35.24,27.2,1016,274,35.21,27.22
15-12-2020_0800_1065_196,1,86,121,87,118,2.685259806949878,14.22486233606309,1065.0,196.0,1151,317,33.8,31.81,1152,314,33.92,31.88
16-12-2020_0600_1065_196,1,153,104,156,105,2.6819179910612325,10.259035894841327,1065.0,196.0,1218,300,34.56,34.62,1221,301,34.53,34.73
26-12-2020_0300_426_0,1,90,104,89,103,1.7009853667868138,5.664964021685199,426.0,0.0,516,104,41.6,9.83,515,103,41.64,9.79
27-12-2020_0000_426_0,1,187,161,190,162,3.1939101932575102,10.156560908172063,426.0,0.0,613,161,39.26,13.33,616,162,39.22,13.43
29-10-2021_0300_639_196,1,65,49,64,50,1.6600868696421804,5.49495346305845,639.0,196.0,704,245,36.01,16.29,703,246,35.97,16.26
29-10-2021_1900_639_196,1,64,39,62,37,3.2031622848506855,10.06640145618911,639.0,196.0,703,235,36.39,16.3,701,233,36.47,16.23
30-10-2021_1100_639_196,1,98,74,95,71,4.398804145132546,14.78834078664159,639.0,196.0,737,270,35.09,17.34,734,267,35.2,17.25
28-02-2023_0100_213_0,1,173,146,172,144,1.7320993033376066,9.86234235216432,213.0,0.0,386,146,39.87,5.06,385,144,39.95,5.02
28-02-2023_1700_213_0,1,197,180,197,181,1.0944160464273893,4.421615514675029,213.0,0.0,410,180,38.49,6.02,410,181,38.45,6.02
01-03-2023_0900_426_0,1,95,166,95,162,3.6594338130604744,17.908780039638145,426.0,0.0,521,166,39.04,9.99,521,162,39.2,9.99
02-03-2023_0100_426_0,1,124,131,122,131,1.8176641033397,6.247696108537339,426.0,0.0,550,131,40.47,11.07,548,131,40.47,11.0
05-09-2023_0900_639_196,1,142,42,148,39,7.097867475361265,24.399380629404785,639.0,196.0,781,238,36.33,19.03,787,235,36.44,19.26
06-09-2023_0100_639_196,1,135,79,132,78,3.5013010584659696,9.849497118215107,639.0,196.0,774,275,34.93,18.6,771,274,34.96,18.5
06-09-2023_1700_639_196,1,113,85,111,84,2.490651491096745,7.116005759877408,639.0,196.0,752,281,34.69,17.81,750,280,34.73,17.75
07-09-2023_1800_639_196,1,156,94,157,99,4.621667522758361,20.352460752141184,639.0,196.0,795,290,34.39,19.25,796,295,34.21,19.26
08-09-2023_1500_639_196,1,116,100,113,98,3.406837193247951,11.755242482528613,639.0,196.0,755,296,34.14,17.85,752,294,34.21,17.76
09-09-2023_0700_639_196,1,131,127,131,126,0.7576876992962652,4.017495749881431,639.0,196.0,770,323,33.17,18.25,770,322,33.21,18.25
09-09-2023_2300_639_196,1,187,147,186,148,1.3334157726426041,5.417080661141275,639.0,196.0,826,343,32.49,20.05,825,344,32.46,20.01
13-10-2010_0700_213_0,1,94,195,91,193,3.749216718200504,13.584575924286366,213.0,0.0,307,195,37.94,2.37,304,193,38.02,2.26
